id,img,label,text,description
13450,/kaggle/input/facebook-hateful-meme-dataset/data/img/13450.png,1,something went... terribly wrong 1947 2017,"json
{
""caption_text"": ""1947 - something went terribly wrong"",
""description"": ""The meme is a black and white photo featuring a man in a suit and top hat. The man is standing on a street corner, with a woman walking by in the background. The meme is divided into two sections. The upper section is a black and white photo of the man, while the lower section is a color photo of the same man. The text in the meme reads '1947 - something went terribly wrong' and '2017 - something went terribly wrong'. This suggests a comparison between the past and the present, possibly indicating a sense of nostalgia or a commentary on the passage of time.""
}"
67491,/kaggle/input/facebook-hateful-meme-dataset/data/img/67491.png,1,slave ship sailors when they found africa for the first time looks like these black creatures really mean business!,"json
{
""caption_text"": ""Sonic the Hedgehog looks like these black creatures really mean business!"",
""description"": ""A meme featuring Sonic the Hedgehog, a blue cartoon character, standing on a brick floor with a purple background. The caption humorously suggests that Sonic, a beloved video game character, is related to black creatures. The meme is likely referencing the stereotype of black people being aggressive or intimidating. The Sonic character is depicted with a thumbs up, giving the impression of approval or agreement with the caption's statement. The meme is a play on words, using the character's name and appearance to create a humorous comparison.""
}"
56891,/kaggle/input/facebook-hateful-meme-dataset/data/img/56891.png,1,"i don't always go to black peoples garage sales, but when i do, it's to get my stuff back","json
{
""caption_text"": ""I don't always go to black people's garage sales. But when I do, it's to get my stuff back."",
""description"": ""A man with a beard and mustache is holding a book in his hands. The book is titled 'When I Stop Talking, Nobody Gets My Stuff Back'. The man is wearing a black jacket and has a slight smile on his face. The background of the image is blurred, but it appears to be a room with shelves and a table. The man seems to be in a relaxed and comfortable environment.""
}"
82714,/kaggle/input/facebook-hateful-meme-dataset/data/img/82714.png,1,and this is planet watermelon where the rivers are grape soda and fried chicken grows on trees,"json
{
""caption_text"": ""and this is planet watermelon where the rivers are grape soda and fried chicken grows on trees"",
""description"": ""Two children are looking at a cell phone, which displays a meme about watermelon. The meme humorously describes the planet as 'Planet Watermelon' and the rivers as 'Grape Soda', while fried chicken is said to grow on trees. The children appear to be engaged with the content on the screen.""
}"
10839,/kaggle/input/facebook-hateful-meme-dataset/data/img/10839.png,0,hitler wanted this embarrassing photo of him destroyed,"json
{
""caption_text"": ""Hitler wanted this embarrassing photo of him destroyed"",
""description"": ""A black and white photo of a man in a suit with his arm raised. The man appears to be Hitler. The photo is described as 'embarrassing' and 'destroyed' by Hitler. The man is standing in front of a mirror and a coat rack. The photo is in black and white.""
}"
53927,/kaggle/input/facebook-hateful-meme-dataset/data/img/53927.png,1,when you dress up for dinner at your muslim girlfriend's  parent's house,"json
{
""caption_text"": ""When you dress up for dinner at your muslim girlfriend's parent's house"",
""description"": ""A meme featuring a firefighter in full gear, holding a hose. The background is a dark, smoky color. The text is in white and is located in the top left corner of the image. The text reads: 'When you dress up for dinner at your muslim girlfriend's parent's house'.""
}"
97316,/kaggle/input/facebook-hateful-meme-dataset/data/img/97316.png,1,*pulls pizza out of oven* everyone else at auschwitz:,"json
{
""caption_text"": ""pulls pizza out of oven everyone else at auschwitz:"",
""description"": ""A cat standing on its hind legs in a living room, with a pizza in its mouth. The cat appears to be in a state of excitement or anticipation. The pizza is in the foreground of the image, and the cat is positioned in the middle of the frame. The background of the image features a couch and a coffee table. The text in the image is a play on words, suggesting that the cat is pulling a pizza out of an oven, as if it were a human at Auschwitz. The text is in all caps and is located at the top of the image.""
}"
71390,/kaggle/input/facebook-hateful-meme-dataset/data/img/71390.png,0,i googled my symptoms and it turned out i just needed a beer,"json
{
""caption_text"": ""I googled my symptoms and it just needed a beer."",
""description"": ""A monkey wearing glasses and a shirt is sitting at a desk with a laptop. The monkey is holding the laptop with its left hand and appears to be typing. The background of the image is blurred, but it appears to be an office setting. The monkey is looking at the laptop screen with a concerned expression. The text on the screen reads, 'I googled my symptoms and it just needed a beer.'""
}"
67521,/kaggle/input/facebook-hateful-meme-dataset/data/img/67521.png,1,i am a gamer not because i don't have a life but because i hate women and minorities,"json
{
""caption_text"": ""I am a gamer not because I don't have a life but because I hate women and minorities"",
""description"": ""A meme featuring a hand holding a PlayStation game case for Red Dead Redemption 2. The text on the meme reads 'I am a gamer not because I don't have a life but because I hate women and minorities'.""
}"
20194,/kaggle/input/facebook-hateful-meme-dataset/data/img/20194.png,0,"petition to give jacinda ardern nobel peace prize reaches more than 18,000","json
{
""caption_text"": ""petition to give jacinda a ardern nobel peace prize reaches more than 18,000"",
""description"": ""A woman is hugging another woman in a crowd. The text in the image is a caption that reads 'petition to give jacinda a ardern nobel peace prize reaches more than 18,000'.""
}"
25416,/kaggle/input/facebook-hateful-meme-dataset/data/img/25416.png,0,i haven't been this excited about a friday since last friday,"json
{
""caption_text"": ""I haven't been this excited about a friday since last friday"",
""description"": ""A man is jumping in the air in a bedroom. He is wearing yellow plaid pajama pants and has curly hair. The bed he is jumping on is covered with white sheets. There is a green suitcase on the floor next to the bed. The man appears to be excited about something, possibly a weekend or a special occasion. The image conveys a sense of joy and anticipation.""
}"
